,funds,stock_count,total_assets
424,2625.404999999999,876,7658.024999999999
425,3260.329999999999,767,7728.104999999999
426,3721.309999999999,689,7793.299999999999
427,2881.069999999999,833,7741.624999999999
428,4221.864999999999,604,7758.284999999999
429,5139.529999999999,447,7752.244999999999
430,5469.089999999999,391,7770.124999999999
431,4803.9,505,7750.575
432,5412.87,399,7705.125
433,4410.97,571,7737.045
434,3274.2000000000003,764,7774.16
435,2631.88,876,7655.74
436,3340.54,752,7638.22
437,4398.485000000001,571,7735.980000000001
438,4822.615000000001,498,7715.995000000001
439,3390.8950000000004,744,7720.975
440,2991.5750000000003,811,7825.135
441,4000.5250000000005,641,7804.860000000001
442,3156.6050000000005,778,7949.085000000001
443,2785.4950000000003,837,8050.225
444,4382.615,589,8175.775
445,4946.674999999999,505,8337.75
446,4313.974999999999,595,8496.825
447,3502.0649999999996,717,8273.699999999999
448,2801.365,827,8069.355
449,2503.1499999999996,874,8048.68
450,3880.015,657,8048.68
451,4707.495,520,7848.295
452,3578.015,707,7848.295
453,4648.175,539,8081.605
454,3520.07,698,8472.380000000001
455,3025.3500000000004,762,8915.61
456,3792.8600000000006,668,9247.080000000002
457,3402.4550000000004,719,8906.400000000001
458,2489.135,848,8492.975
459,2233.175,884,8518.415
460,3185.375,746,8332.775000000001
461,4277.475,583,8183.575000000001
462,3019.7400000000007,774,8116.530000000001
463,2396.5350000000008,873,7892.070000000001
464,3059.3400000000006,770,8014.290000000001
465,4435.220000000001,558,8056.640000000001
466,5224.140000000001,437,8073.380000000001
467,4600.140000000001,533,8064.640000000001
468,4976.560000000001,475,8059.310000000001
469,5329.640000000001,423,8201.810000000001
470,4030.8100000000013,617,8161.625000000002
471,4646.410000000002,527,8251.090000000002
472,5577.930000000002,385,8103.5300000000025
473,4854.730000000002,498,8041.930000000002
474,3939.5400000000022,640,8064.340000000002
475,3484.4850000000024,709,8160.340000000002
476,3074.9850000000024,772,8092.985000000002
477,2661.0750000000025,835,8147.025000000002
478,2155.9500000000025,910,8284.800000000003
479,1712.9750000000026,975,8357.600000000002
480,1531.2650000000026,1002,8274.725000000002
481,3003.0650000000023,782,8234.645000000002
482,2277.0700000000024,889,8308.935000000001
483,3490.6650000000027,716,8513.405000000002
484,2863.2250000000026,804,8595.745000000003
485,2522.2400000000025,851,8696.245000000003
486,2078.2400000000025,911,8819.640000000003
487,1744.7200000000025,955,8983.620000000003
488,2669.4700000000025,820,8286.470000000003
489,2293.8200000000024,875,8270.070000000003
490,3066.0450000000023,760,8169.4450000000015
491,3650.685000000002,673,8173.245000000003
492,4350.465000000002,564,7971.345000000002
493,4744.215000000002,501,7875.465000000002
494,3586.590000000002,690,7812.840000000002
495,2723.2300000000023,842,7505.790000000002
496,2396.575000000002,903,7232.140000000003
497,3673.4150000000022,670,7345.015000000003
498,4347.515000000002,544,7257.915000000002
499,4850.555000000002,448,7198.075000000003
500,3792.875000000002,656,7128.635000000002
501,2880.235000000002,840,7046.635000000002
502,2327.905000000002,942,7428.835000000003
503,1660.9100000000021,1061,7607.815000000002
504,1393.3100000000022,1109,7575.985000000002
505,1056.3400000000022,1171,7420.725000000002
506,2674.5400000000022,881,7590.520000000002
507,3598.1250000000023,712,7489.205000000002
508,2648.955000000002,886,7482.085000000003
509,3809.255000000002,681,7663.715000000002
510,4220.735000000002,609,7701.170000000002
