date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-05-16,6.29,6.29,6.24,6.23,127121.21,-0.07,-1.11,6.296,6.309,6.285,166907.35,174878.84,214623.57
2018-05-15,6.31,6.33,6.31,6.24,143793.77,0.02,0.32,6.304,6.324,6.275,171124.63,190062.98,219013.53
2018-05-14,6.3,6.32,6.29,6.27,159347.22,0.0,0.0,6.31,6.321,6.269,178575.12,188125.14,222729.26
2018-05-11,6.35,6.38,6.29,6.26,249229.78,-0.06,-0.94,6.318,6.316,6.262,186827.2,186520.45,223844.15
2018-05-10,6.3,6.35,6.35,6.27,155044.75,0.07,1.11,6.318,6.323,6.259,174760.03,179668.75,224527.47
2018-05-09,6.31,6.35,6.28,6.25,148207.64,-0.06,-0.95,6.322,6.328,6.252,182850.33,211400.59,238028.19
2018-05-08,6.29,6.38,6.34,6.29,181046.19,0.01,0.16,6.344,6.325,6.239,209001.32,217628.81,241762.21
2018-05-07,6.27,6.35,6.33,6.22,200607.64,0.04,0.64,6.332,6.307,6.217,197675.16,223023.05,246037.93
2018-05-04,6.35,6.37,6.29,6.23,188893.94,-0.08,-1.26,6.314,6.308,6.195,186213.69,237905.71,250950.62
2018-05-03,6.38,6.41,6.37,6.31,195496.23,-0.02,-0.31,6.328,6.298,6.177,184577.47,251256.44,258751.41
2018-05-02,6.38,6.43,6.39,6.29,278962.59,0.11,1.75,6.334,6.26,6.157,239950.86,254368.3,265105.38
2018-04-27,6.29,6.32,6.28,6.21,124415.38,0.04,0.64,6.306,6.225,6.141,226256.3,247964.08,268197.92
2018-04-26,6.34,6.36,6.24,6.22,143300.33,-0.12,-1.89,6.282,6.217,6.121,248370.94,257333.39,275825.16
2018-04-25,6.35,6.38,6.36,6.28,180712.8,-0.04,-0.62,6.302,6.207,6.109,289597.72,261167.85,289748.24
2018-04-24,6.28,6.5,6.4,6.26,472363.19,0.15,2.4,6.268,6.194,6.082,317935.42,269386.2,298153.88
2018-04-23,6.19,6.3,6.25,6.16,210489.81,0.09,1.46,6.186,6.176,6.054,268785.74,264655.79,307259.24
2018-04-20,6.3,6.3,6.16,6.14,234988.56,-0.18,-2.84,6.144,6.152,6.06,269671.87,265895.62,306120.21
2018-04-19,6.19,6.35,6.34,6.18,349434.25,0.15,2.42,6.152,6.127,6.074,266295.84,269052.81,306111.64
2018-04-18,6.06,6.2,6.19,6.01,322401.28,0.2,3.34,6.112,6.082,6.08,232737.97,263995.54,300550.19
2018-04-17,6.05,6.13,5.99,5.99,226614.8,-0.05,-0.83,6.12,6.055,6.091,220836.97,266246.38,304832.86
2018-04-16,6.16,6.2,6.04,6.01,214920.44,-0.16,-2.58,6.166,6.054,6.121,260525.84,275842.46,310363.21
2018-04-13,6.19,6.26,6.2,6.14,218108.41,0.06,0.98,6.16,6.056,6.155,262119.37,288431.75,317690.61
2018-04-12,6.2,6.21,6.14,6.1,181644.91,-0.09,-1.45,6.102,6.024,6.186,271809.78,294316.94,336623.63
2018-04-11,6.26,6.33,6.23,6.19,262896.31,0.01,0.16,6.052,6.01,6.213,295253.11,318328.63,354639.7
2018-04-10,6.03,6.23,6.22,6.02,425059.12,0.21,3.49,5.99,5.97,6.235,311655.79,326921.56,371149.2
2018-04-09,5.97,6.02,6.01,5.9,222888.08,0.1,1.69,5.942,5.932,6.255,291159.09,349862.69,381056.48
2018-04-04,5.91,6.04,5.91,5.9,266560.5,0.02,0.34,5.952,5.968,6.292,314744.13,346344.81,387079.49
2018-04-03,5.83,5.91,5.89,5.8,298861.53,-0.03,-0.51,5.946,6.02,6.337,316824.09,343170.48,397073.99
2018-04-02,6.02,6.08,5.92,5.92,344909.72,-0.06,-1.0,5.968,6.077,6.395,341404.15,337104.85,407558.1
2018-03-30,6.07,6.08,5.98,5.95,322575.62,-0.08,-1.32,5.95,6.126,6.439,342187.33,343419.34,413331.23
2018-03-29,5.9,6.1,6.06,5.85,340813.28,0.18,3.06,5.922,6.187,6.486,408566.29,344883.95,422333.39
2018-03-28,5.91,6.02,5.88,5.85,276960.31,-0.12,-2.0,5.984,6.254,6.536,377945.49,346949.46,434549.25
2018-03-27,5.94,6.07,6.0,5.92,421761.84,0.17,2.92,6.094,6.347,6.605,369516.86,378930.31,443964.93
2018-03-26,5.74,5.83,5.83,5.65,348825.62,-0.01,-0.17,6.186,6.416,6.665,332805.55,390950.76,456616.18
