date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-03-20,163.07,178.68,175.42,162.13,37989.09,9.98,6.03,169.034,171.879,168.356,25181.22,24758.61,25422.22
2018-03-19,166.0,168.49,165.44,163.6,15530.7,-0.78,-0.47,169.55,171.855,167.33,23771.98,24448.05,24387.67
2018-03-16,168.0,169.88,166.22,166.0,16031.69,-0.87,-0.52,171.796,172.827,166.954,25566.08,26304.56,24828.87
2018-03-15,168.15,169.59,167.09,163.0,26981.29,-3.91,-2.29,173.692,172.783,166.083,27545.64,27173.38,25481.62
2018-03-14,176.99,177.99,171.0,170.7,29373.33,-7.0,-3.93,174.724,173.174,165.064,25946.97,27507.32,25216.38
2018-03-13,176.2,182.26,178.0,175.33,30942.87,1.33,0.75,174.724,172.971,163.57,24335.99,26612.01,24853.76
2018-03-12,177.3,179.88,176.67,175.7,24501.24,0.97,0.55,174.16,172.008,161.719,25124.11,26979.29,24863.27
2018-03-09,171.91,176.97,175.7,170.83,25929.49,3.45,2.0,173.858,171.03,159.866,27043.03,28277.26,24915.53
2018-03-08,171.0,175.1,172.25,169.02,18987.94,1.25,0.73,171.874,168.632,158.596,26801.11,27086.53,24731.45
2018-03-07,174.0,175.74,171.0,170.69,21318.43,-4.18,-2.39,171.624,166.842,157.924,29067.66,26813.17,24616.03
2018-03-06,175.0,180.05,175.18,172.5,34883.47,0.02,0.01,171.218,164.832,157.344,28888.02,26085.83,25002.28
2018-03-05,166.67,176.51,175.16,164.2,34095.81,9.38,5.66,169.856,162.805,157.085,28834.47,24327.29,23963.77
2018-03-02,168.5,173.5,165.78,165.72,24719.9,-5.22,-3.05,168.202,161.081,156.977,29511.49,23353.19,23409.83
2018-03-01,166.33,172.53,171.0,164.53,30320.67,2.03,1.2,165.39,159.383,157.715,27371.95,23789.87,22971.49
2018-02-28,164.43,171.99,168.97,163.56,20420.27,0.6,0.36,162.06,156.953,158.45,24558.68,22925.45,22723.53
2018-02-27,169.0,175.23,168.37,166.89,34615.7,1.48,0.89,158.446,154.169,159.303,23283.63,23095.51,22843.62
2018-02-26,153.78,166.89,166.89,152.16,37480.93,15.17,10.0,155.754,151.429,160.144,19820.12,22747.25,22679.9
2018-02-23,152.73,155.93,151.72,150.7,14022.18,-2.63,-1.7,153.96,148.701,160.632,17194.89,21553.79,22292.03
2018-02-22,151.0,156.8,154.35,148.88,16254.34,3.45,2.29,153.376,148.559,162.371,20207.78,22376.37,22234.06
2018-02-14,153.8,155.99,150.9,148.71,14044.99,-4.01,-2.59,151.846,149.006,163.979,21292.22,22418.89,22306.48
2018-02-13,160.0,160.46,154.91,153.51,17298.15,-3.01,-1.91,149.892,149.856,165.9,22907.38,23918.74,22713.04
2018-02-12,151.0,158.68,157.92,150.89,24354.8,9.12,6.13,147.104,151.365,167.828,25674.37,23600.24,22555.36
2018-02-09,142.0,153.07,148.8,140.58,29086.63,2.1,1.43,143.442,152.872,169.571,25912.69,23466.47,22589.76
2018-02-08,139.98,148.11,146.7,138.3,21676.53,5.57,3.95,143.742,156.047,172.183,24544.96,22153.11,22598.63
2018-02-07,144.8,145.55,141.13,135.52,22120.81,0.16,0.11,146.166,159.947,174.723,23545.57,22521.61,22874.64
2018-02-06,134.97,148.85,140.97,132.13,31133.09,1.36,0.97,149.82,164.436,177.342,24930.09,22591.73,23571.99
2018-02-05,144.0,148.3,139.61,139.09,25546.38,-10.69,-7.11,155.626,168.859,180.433,21526.1,22612.55,22827.66
2018-02-02,156.0,156.0,150.3,148.88,22248.0,-8.52,-5.37,162.302,172.563,183.558,21020.25,23030.27,22887.16
2018-02-01,158.11,162.5,158.82,156.2,16679.56,-0.58,-0.36,168.352,176.183,186.448,19761.25,22091.74,22997.99
2018-01-31,169.88,169.96,159.4,158.88,29043.44,-10.6,-6.24,173.728,178.951,188.832,21497.66,22194.06,23616.81
