date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2017-08-22,6.43,6.45,6.39,6.37,107217.6,-0.05,-0.78,6.406,6.381,6.476,142087.37,140272.11,185496.28
2017-08-21,6.46,6.49,6.44,6.41,132271.77,-0.04,-0.62,6.398,6.397,6.485,141649.25,145627.4,189915.2
2017-08-18,6.4,6.5,6.48,6.34,216428.27,0.07,1.09,6.374,6.415,6.491,133685.58,148713.15,193420.9
2017-08-17,6.3,6.43,6.41,6.3,159550.81,0.1,1.58,6.324,6.429,6.493,126976.49,157299.08,189610.38
2017-08-16,6.37,6.37,6.31,6.29,94968.41,-0.04,-0.63,6.322,6.466,6.501,126701.01,189104.78,192180.15
2017-08-15,6.32,6.38,6.35,6.29,105027.0,0.03,0.47,6.356,6.496,6.516,138456.85,209575.86,197125.76
2017-08-14,6.22,6.32,6.32,6.2,92453.41,0.09,1.45,6.396,6.516,6.521,149605.55,220813.52,200236.66
2017-08-11,6.4,6.4,6.23,6.2,182882.81,-0.17,-2.66,6.456,6.531,6.526,163740.73,224200.58,212332.71
2017-08-10,6.49,6.53,6.4,6.38,158173.44,-0.08,-1.24,6.534,6.555,6.566,187621.68,219972.46,210453.39
2017-08-09,6.55,6.55,6.48,6.45,153747.59,-0.07,-1.07,6.61,6.569,6.598,251508.55,230236.9,212670.75
2017-08-08,6.62,6.63,6.55,6.54,160770.48,-0.07,-1.06,6.636,6.57,6.626,280694.87,230720.45,217538.77
2017-08-07,6.6,6.66,6.62,6.57,163129.31,0.0,0.0,6.636,6.573,6.655,292021.5,234203.0,220058.75
2017-08-04,6.74,6.74,6.62,6.6,302287.56,-0.16,-2.36,6.606,6.567,6.68,284660.44,238128.65,223838.31
2017-08-03,6.57,6.79,6.78,6.54,477607.81,0.17,2.57,6.576,6.556,6.709,252323.25,221921.67,224890.84
2017-08-02,6.53,6.73,6.61,6.49,299679.19,0.06,0.92,6.528,6.536,6.737,208965.25,195255.51,232808.2
2017-08-01,6.46,6.58,6.55,6.44,217403.61,0.08,1.24,6.504,6.535,6.763,180746.03,184675.66,225478.14
2017-07-31,6.46,6.51,6.47,6.44,126324.01,0.0,0.0,6.51,6.525,6.789,176384.49,179659.81,223417.49
2017-07-28,6.48,6.5,6.47,6.46,140601.61,-0.07,-1.07,6.528,6.52,6.824,191596.86,200464.85,233167.21
